failure,error_count,task_hour,day_of_month,day_of_week,robot_id_length,software_version_length,product_code_type,error_severity,hourly_error_rate
0,11,16,5,1,15,20,5,13,0
0,13,21,5,4,15,23,2,13,0
0,11,2,18,3,15,19,3,12,0
0,13,4,7,4,15,25,5,11,1
0,13,8,14,2,15,25,1,12,0
0,14,6,4,0,15,21,5,12,0
0,12,13,6,3,15,27,1,13,1
0,12,10,1,1,15,23,1,13,0
0,13,17,5,1,15,24,3,13,0
0,13,11,20,2,15,19,1,13,0
0,13,4,10,2,15,26,5,13,0
0,14,8,12,0,15,32,1,14,0
0,13,14,23,2,15,19,2,12,0
1,20,9,20,3,15,28,5,17,0
0,13,12,28,2,15,19,3,13,1
0,12,17,15,5,15,11,4,12,1
0,14,22,18,4,15,32,1,14,0
1,18,12,24,3,15,12,1,20,1
0,13,15,1,4,15,22,2,13,0
0,13,15,10,1,15,27,4,13,0
0,15,6,28,1,15,24,4,12,0
0,13,13,17,3,15,28,3,12,0
0,12,0,28,5,15,26,1,12,0
1,18,16,17,3,15,24,2,20,1
0,10,14,8,5,15,20,4,12,0
1,19,19,10,1,15,26,2,19,1
0,14,13,12,2,15,18,3,12,0
0,13,11,12,3,15,27,4,13,0
0,10,12,31,4,15,29,2,13,0
0,14,14,20,5,15,28,4,14,0
0,12,8,12,3,15,26,3,13,0
1,18,5,12,3,15,24,5,19,1
1,17,11,6,4,15,24,3,20,1
0,13,4,1,6,15,20,1,12,1
0,13,21,10,3,15,25,3,12,0
0,13,21,20,2,15,25,5,12,0
0,13,17,5,3,15,22,2,13,0
0,12,11,6,2,15,30,4,13,0
0,15,13,16,2,15,32,4,15,0
1,22,1,9,0,15,26,1,19,1
0,14,11,25,4,15,32,2,13,0
1,16,4,7,4,15,28,5,17,1
0,14,0,13,0,15,24,4,13,0
0,9,6,25,6,15,24,3,12,1
0,13,19,20,0,15,25,3,13,1
0,12,2,1,2,15,18,2,13,0
1,23,17,5,0,15,24,3,19,0
0,12,9,9,2,15,9,5,12,0
1,19,10,21,3,15,24,1,19,1
0,13,3,21,5,15,26,5,13,0
0,13,14,23,0,15,24,3,12,0
0,12,10,9,5,15,24,2,13,1
0,14,15,31,6,15,20,1,14,1
0,14,12,16,0,15,27,4,11,0
0,14,8,7,3,15,32,2,11,0
0,14,11,26,3,15,32,5,13,0
0,11,16,23,5,15,25,1,13,1
0,13,9,17,2,15,17,1,13,0
0,11,17,9,1,15,18,3,13,0
0,13,18,18,4,15,17,1,13,1
0,13,22,4,2,15,27,4,13,0
0,13,17,11,4,15,26,5,13,0
0,13,9,27,1,15,27,4,13,0
0,9,5,10,2,15,26,3,12,0
1,21,14,31,1,15,24,3,19,1
0,13,12,23,5,15,22,2,13,0
0,13,10,10,2,15,15,2,13,0
0,13,22,2,1,15,27,4,13,0
0,13,14,31,1,15,20,1,13,1
0,13,16,21,4,15,18,2,12,0
1,17,7,24,2,15,21,4,20,1
0,11,8,12,3,15,30,3,11,1
0,14,14,19,5,15,28,2,12,0
0,12,11,5,6,15,27,1,12,0
0,9,10,30,4,15,28,3,12,0
0,10,18,25,2,15,16,2,13,0
0,13,15,23,4,15,22,2,12,0
0,11,13,9,2,15,16,1,12,0
0,11,10,5,4,15,32,3,12,1
0,12,12,9,2,15,19,1,12,0
1,15,8,7,3,15,23,2,19,1
1,17,8,19,3,15,19,3,20,1
0,10,0,1,3,15,27,3,13,0
0,13,9,15,4,15,22,2,13,0
0,14,1,17,1,15,16,3,14,0
1,18,12,27,2,15,28,2,18,1
0,14,12,31,5,15,32,1,14,0
0,14,15,17,3,15,16,4,13,0
0,13,10,1,3,15,15,2,13,0
0,12,14,16,3,15,23,3,13,0
0,12,12,17,1,15,26,3,12,0
0,13,17,9,4,15,27,4,13,0
0,13,12,27,3,15,11,5,12,1
0,12,12,10,5,15,31,2,13,1
1,17,17,8,5,15,30,2,19,1
0,13,13,13,6,15,27,4,13,0
0,13,9,15,4,15,18,5,13,0
0,13,8,19,3,15,21,2,13,0
0,13,4,21,0,15,27,4,13,0
0,14,9,12,4,15,18,1,11,0
0,13,10,28,0,15,29,2,11,1
0,13,12,2,1,15,27,4,13,0
0,13,15,6,4,15,27,4,13,0
0,13,14,11,1,15,27,2,14,0
0,12,17,30,5,15,22,2,12,0
0,10,12,8,3,15,21,1,12,0
0,13,14,2,3,15,27,2,11,0
0,13,10,13,2,15,29,4,12,1
0,13,10,5,3,15,27,4,13,0
0,13,5,12,3,15,28,2,13,0
0,12,13,26,3,15,23,3,12,0
0,13,12,3,1,15,27,4,13,0
0,10,15,7,5,15,22,1,13,0
0,14,5,16,0,15,26,4,12,0
0,14,8,21,4,15,28,2,14,0
0,13,11,14,5,15,27,4,13,0
0,13,8,1,1,15,21,3,12,0
0,10,6,12,2,15,27,2,11,1
0,11,11,22,2,15,21,3,12,1
0,11,10,16,2,15,31,1,13,1
0,14,3,26,6,15,18,5,13,0
0,14,12,26,4,15,32,1,14,0
0,12,13,7,1,15,21,4,13,0
0,13,7,24,6,15,25,5,13,0
0,14,11,24,1,15,24,3,12,0
0,14,14,26,3,15,32,1,12,0
0,11,10,15,2,15,19,1,13,0
0,14,15,23,3,15,20,4,13,0
0,14,10,9,3,15,32,1,14,0
0,13,8,27,6,15,28,2,12,0
0,13,1,17,3,15,26,5,13,0
0,11,16,17,2,15,25,1,12,0
0,12,13,16,3,15,25,1,12,0
0,11,20,21,0,15,25,5,12,1
0,13,15,1,3,15,28,3,13,0
0,13,15,25,4,15,15,2,13,0
0,14,7,23,1,15,20,4,12,1
0,12,12,7,3,15,32,1,11,0
0,13,0,14,4,15,27,2,12,0
0,12,6,3,6,15,29,1,14,0
0,12,13,27,3,15,32,3,12,0
0,12,6,2,2,15,15,2,12,1
0,11,10,6,5,15,30,3,13,0
0,14,14,17,3,15,29,4,14,0
0,13,6,6,6,15,22,2,13,0
0,12,18,24,4,15,31,2,13,1
0,13,9,21,3,15,22,3,12,1
0,16,6,1,2,15,21,1,12,0
0,14,4,17,0,15,27,4,13,1
0,11,14,6,2,15,27,4,13,0
1,17,8,14,4,15,29,3,18,1
0,11,15,26,2,15,30,4,13,0
1,11,16,24,3,15,27,4,11,0
0,15,14,5,2,15,23,2,12,1
0,14,19,20,6,15,32,1,14,0
0,12,15,17,1,15,15,4,13,0
0,12,9,13,4,15,26,1,10,0
0,12,12,15,4,15,27,4,12,0
0,12,21,10,0,15,25,4,12,1
0,14,7,11,2,15,28,3,13,0
0,13,9,21,5,15,26,5,13,0
0,13,0,29,4,15,27,3,13,0
0,13,3,14,6,15,22,2,13,0
0,13,13,19,3,15,27,4,13,0
1,18,12,8,3,15,20,3,19,1
0,12,10,31,4,15,31,2,13,0
0,13,12,11,2,15,24,3,14,0
1,18,13,22,3,15,21,2,18,1
0,13,23,19,2,15,28,3,13,0
0,13,15,21,4,15,22,2,13,0
0,13,10,8,0,15,24,4,12,0
0,12,5,24,5,15,26,3,12,1
0,15,8,13,3,15,30,3,12,0
0,15,10,1,1,15,32,4,15,0
0,14,7,15,5,15,21,3,11,0
0,14,11,5,1,15,23,4,13,1
0,13,11,30,2,15,15,2,13,0
0,11,8,26,5,15,29,2,12,0
0,12,22,14,1,15,22,1,12,0
0,12,12,1,5,15,24,4,11,0
0,13,17,1,4,15,27,3,12,0
1,22,15,1,3,15,22,2,19,1
0,13,19,6,2,15,19,1,13,0
0,13,9,3,1,15,26,5,13,0
0,13,7,18,6,15,9,5,13,0
0,14,10,25,6,15,16,3,14,0
0,10,16,18,3,15,21,1,13,1
0,14,18,19,0,15,27,4,12,0
0,11,6,9,1,15,30,3,12,0
0,13,13,29,3,15,19,4,14,0
0,13,9,20,2,15,27,4,13,0
0,15,9,2,5,15,18,3,13,0
0,13,5,23,2,15,23,3,12,0
0,12,20,11,4,15,21,1,12,0
0,11,20,18,4,15,17,4,13,0
0,13,8,17,1,15,27,4,13,0
0,14,17,14,5,15,25,2,12,1
0,14,15,3,2,15,18,5,12,0
0,13,3,4,4,15,19,4,13,0
0,11,10,10,0,15,23,2,14,0
0,12,13,6,2,15,17,3,13,0
0,15,7,18,1,15,26,1,11,0
0,14,14,7,2,15,32,1,14,0
0,13,13,13,1,15,28,2,11,0
0,13,12,28,1,15,21,3,13,0
0,14,7,14,4,15,29,2,13,1
0,13,17,1,6,15,24,2,12,0
1,18,12,13,1,15,30,1,18,1
0,13,8,20,5,15,26,5,13,0
0,13,2,31,2,15,22,3,13,1
0,12,9,16,2,15,23,2,11,0
0,13,8,3,4,15,29,2,12,1
0,14,14,11,1,15,27,3,13,1
0,13,18,28,3,15,24,2,13,0
0,15,18,18,2,15,19,5,12,0
0,13,8,19,3,15,18,3,12,0
0,11,2,26,0,15,17,4,13,0
0,13,3,21,5,15,26,5,13,0
0,10,8,31,1,15,23,4,13,0
0,13,11,1,4,15,16,3,14,1
0,12,17,19,3,15,27,4,12,0
0,13,9,10,5,15,15,2,13,0
0,14,15,5,1,15,32,3,12,0
0,14,13,1,5,15,23,5,12,1
0,15,18,10,1,15,23,4,12,0
0,13,10,16,2,15,22,2,13,0
0,13,13,25,4,15,22,2,13,0
1,19,11,6,4,15,25,2,19,0
0,13,14,27,2,15,27,4,13,0
0,3,17,5,3,15,22,2,3,0
0,12,15,17,5,15,21,4,14,1
0,10,19,20,3,15,18,3,12,1
0,10,18,18,5,15,24,3,12,1
0,9,0,14,6,15,22,2,9,0
0,11,23,1,6,15,29,3,12,0
0,10,7,16,5,15,19,1,13,0
0,13,12,22,6,15,22,2,13,0
0,11,17,21,2,15,32,3,13,1
1,17,9,12,2,15,13,3,21,1
0,8,13,1,6,15,26,4,11,0
0,13,15,6,1,15,20,1,13,0
0,13,14,10,1,15,27,4,13,0
1,19,0,22,4,15,24,1,18,1
1,21,8,11,4,15,25,2,19,1
0,13,12,31,1,15,29,3,12,0
1,18,10,11,5,15,26,3,19,0
0,13,15,9,1,15,28,2,12,0
0,12,16,11,6,15,21,2,14,1
0,13,6,18,2,15,25,1,12,0
0,13,8,26,5,15,28,5,12,0
0,15,10,12,3,15,32,2,12,0
0,12,17,7,4,15,30,2,14,0
0,10,12,12,4,15,15,2,13,0
0,13,17,31,2,15,17,2,12,0
1,21,13,17,4,15,16,3,17,1
0,13,10,20,1,15,29,3,12,0
0,13,11,28,3,15,27,4,13,0
1,20,9,15,4,15,18,2,19,1
0,13,18,8,3,15,27,4,13,0
0,13,14,16,2,15,15,2,13,0
0,10,16,19,3,15,26,5,12,0
0,12,11,16,2,15,28,3,13,0
0,13,10,1,4,15,22,2,13,0
0,13,12,22,4,15,27,4,13,0
0,10,7,13,1,15,22,4,12,0
0,13,14,29,6,15,27,4,13,0
0,11,23,17,3,15,22,4,11,0
0,15,18,9,2,15,32,4,15,0
0,11,16,8,3,15,27,3,12,0
0,12,22,15,0,15,29,3,13,0
0,13,7,13,3,15,31,1,12,1
0,11,5,9,3,15,22,1,12,0
0,11,7,12,1,15,17,3,13,1
0,13,0,31,3,15,26,3,12,1
0,14,12,31,3,15,23,3,12,0
0,14,13,11,3,15,18,4,11,0
0,12,13,22,2,15,16,2,12,0
0,13,14,22,1,15,15,2,13,0
0,13,11,8,2,15,22,3,12,0
0,13,11,12,1,15,27,4,13,0
0,11,9,15,4,15,25,5,12,0
0,13,11,16,4,15,25,5,13,0
0,12,6,28,6,15,24,4,13,0
0,13,17,9,5,15,19,3,13,1
0,13,5,2,1,15,27,4,13,0
0,13,18,9,2,15,24,2,13,0
0,12,12,20,2,15,29,1,12,1
0,12,10,25,0,15,23,2,14,1
0,13,16,14,2,15,24,5,13,1
0,13,23,30,5,15,22,2,13,0
0,11,20,20,6,15,26,2,12,0
0,13,11,12,3,15,27,4,13,0
0,13,1,8,1,15,25,5,13,0
0,12,15,14,2,15,19,1,13,0
1,10,4,28,3,15,22,2,10,0
0,13,5,19,5,15,27,4,13,0
0,11,6,7,4,15,26,1,12,0
0,13,8,6,4,15,27,4,13,0
0,13,6,2,0,15,27,4,13,0
0,13,17,20,4,15,27,4,13,0
0,14,14,10,0,15,25,2,12,1
0,11,10,20,1,15,27,2,13,1
0,11,15,11,0,15,29,1,13,1
0,13,14,5,1,15,27,1,11,0
0,14,11,7,0,15,21,4,13,1
1,17,21,5,3,15,32,1,20,0
0,11,9,14,4,15,24,5,12,0
1,19,2,15,5,15,25,1,21,1
0,13,5,31,2,15,25,3,13,1
0,11,9,14,1,15,20,3,13,0
0,13,4,4,3,15,22,2,13,0
0,13,7,16,1,15,31,3,13,0
0,12,3,12,3,15,18,2,10,0
0,15,11,29,4,15,32,4,15,0
0,14,12,15,1,15,32,1,14,0
1,20,2,15,2,15,23,4,18,1
0,14,7,11,5,15,26,1,11,0
1,10,3,14,6,15,22,2,10,0
0,11,4,8,4,15,22,3,14,0
0,13,17,11,4,15,26,5,13,0
0,11,20,16,2,15,26,4,13,0
0,13,11,4,4,15,15,2,13,0
0,14,12,31,5,15,18,3,12,1
0,13,4,28,3,15,22,2,13,0
0,14,3,1,4,15,18,1,12,0
1,10,12,2,5,15,22,2,10,0
0,12,6,15,3,15,27,4,12,0
0,13,17,26,1,15,28,4,13,1
0,10,11,14,5,15,23,2,11,0
0,16,16,9,1,15,13,3,13,0
0,11,16,20,4,15,19,3,11,1
0,14,8,23,4,15,32,1,14,0
0,13,10,16,2,15,22,2,13,0
0,12,11,10,3,15,24,4,12,0
0,13,12,20,4,15,21,3,11,0
0,11,12,16,1,15,25,3,12,0
0,12,4,19,4,15,31,2,13,0
0,14,2,19,4,15,21,2,12,0
0,11,23,14,0,15,31,3,13,0
0,11,16,17,6,15,21,4,12,0
0,10,9,26,0,15,28,2,12,0
0,13,11,9,1,15,22,2,13,0
0,12,22,23,5,15,32,2,13,1
0,11,1,25,4,15,22,2,11,1
1,20,10,23,4,15,20,2,17,1
0,13,15,9,2,15,15,2,13,0
0,12,2,23,5,15,32,3,13,0
0,14,9,22,4,15,19,1,12,0
0,12,16,14,5,15,32,4,12,0
0,13,11,31,3,15,11,4,11,0
0,13,7,18,4,15,9,5,13,0
0,14,13,9,3,15,23,2,14,0
0,12,0,26,1,15,14,3,12,0
0,12,13,11,4,15,25,3,12,0
0,11,11,4,3,15,21,2,12,0
0,12,18,25,1,15,32,5,12,0
0,14,9,26,3,15,32,3,13,0
0,13,9,18,4,15,27,4,13,0
0,13,9,24,3,15,25,3,12,0
0,10,13,17,2,15,26,3,12,1
0,13,14,9,4,15,30,3,13,0
0,12,13,1,2,15,15,3,13,0
0,12,10,6,1,15,19,3,12,0
0,13,12,27,1,15,27,4,13,0
0,13,17,29,1,15,27,4,13,0
0,13,9,18,2,15,27,4,13,0
0,12,9,26,3,15,27,3,13,0
0,14,9,6,4,15,32,1,14,0
0,13,3,27,4,15,28,2,12,0
0,12,8,20,2,15,16,1,13,0
0,13,3,14,6,15,22,2,13,0
0,12,10,24,0,15,20,4,13,1
0,11,12,22,1,15,29,1,13,0
0,11,16,21,0,15,26,4,12,1
0,11,17,10,5,15,21,5,12,1
0,14,11,21,2,15,22,4,13,1
0,10,9,8,1,15,31,3,12,1
0,14,15,25,0,15,19,5,13,1
0,13,9,2,0,15,32,3,12,0
0,13,15,22,3,15,29,4,12,0
0,11,14,8,1,15,21,1,13,1
0,14,15,18,2,15,28,3,12,1
0,13,5,13,1,15,32,4,13,1
0,11,18,9,6,15,30,1,12,1
0,15,12,7,3,15,24,2,11,0
0,12,12,13,1,15,24,3,12,0
0,8,6,22,5,15,17,4,12,0
0,12,13,14,4,15,18,2,12,0
0,13,14,8,3,15,27,4,13,0
0,13,10,19,5,15,27,4,13,0
0,10,0,17,0,15,32,1,13,0
0,13,16,5,1,15,28,2,12,0
0,13,11,2,1,15,27,4,13,0
0,13,16,13,4,15,19,2,13,0
0,13,14,3,1,15,27,4,13,0
0,12,20,7,5,15,29,1,11,0
0,11,14,26,0,15,11,1,14,0
0,13,18,3,3,15,27,4,13,0
0,13,12,31,3,15,27,4,13,0
0,11,10,11,2,15,26,1,12,0
0,13,5,28,0,15,22,2,13,0
0,13,22,26,1,15,26,5,13,0
1,18,4,17,0,15,22,3,17,1
0,13,12,14,1,15,27,3,13,0
0,11,15,14,2,15,32,2,13,0
0,16,14,29,5,15,22,1,12,1
0,13,6,13,6,15,27,4,13,0
0,12,15,27,5,15,21,3,13,0
1,17,10,7,5,15,32,3,16,1
0,15,5,9,1,15,26,4,13,0
0,13,11,17,3,15,23,2,13,1
0,10,22,16,1,15,25,2,12,0
0,14,3,1,3,15,29,2,13,0
0,14,4,31,3,15,27,1,13,0
0,13,10,24,2,15,27,4,13,0
0,10,16,1,1,15,25,3,13,0
0,13,17,14,1,15,19,3,12,0
1,17,20,8,4,15,25,5,19,1
0,14,12,23,4,15,28,3,11,0
0,12,14,9,2,15,26,3,11,0
0,12,14,21,2,15,30,4,12,0
0,13,11,2,5,15,27,4,13,0
0,13,22,1,1,15,32,3,12,0
0,13,12,17,1,15,27,4,13,0
0,12,15,14,1,15,28,1,12,1
0,15,18,15,0,15,32,4,15,0
0,11,7,2,3,15,21,1,12,0
0,12,18,13,2,15,31,2,12,0
0,10,5,5,4,15,20,5,12,0
0,14,10,20,1,15,32,1,14,0
0,13,16,1,1,15,26,5,13,0
0,14,5,8,4,15,20,4,12,0
0,13,14,12,2,15,15,3,13,0
0,13,15,4,2,15,27,4,13,0
0,9,12,23,2,15,23,5,13,1
0,12,16,25,2,15,31,5,13,0
0,13,8,1,3,15,17,5,12,0
0,13,12,30,3,15,30,2,12,0
1,21,13,1,3,15,27,5,20,1
0,16,14,6,3,15,27,2,14,0
0,13,18,18,2,15,26,2,13,0
0,13,10,12,5,15,22,2,12,0
0,13,17,26,5,15,22,2,13,0
0,13,17,15,6,15,30,2,13,0
0,11,15,2,2,15,28,4,12,1
0,13,9,16,3,15,32,5,13,1
0,13,22,12,5,15,28,5,11,0
0,11,11,14,2,15,32,4,11,0
0,14,12,8,2,15,17,2,11,0
0,13,9,20,6,15,26,5,13,0
0,13,13,22,3,15,15,2,13,0
0,14,9,9,3,15,17,4,13,0
0,13,11,23,4,15,27,4,13,0
0,11,14,6,3,15,26,4,11,0
0,15,20,29,1,15,24,1,13,0
0,14,4,8,2,15,25,2,13,0
0,16,14,14,6,15,23,2,12,0
0,12,2,23,0,15,24,5,12,0
0,11,9,6,3,15,25,1,12,1
1,18,18,4,0,15,32,2,20,1
0,13,9,16,2,15,9,5,13,0
0,13,9,3,6,15,26,5,13,0
0,11,13,12,5,15,24,1,13,0
0,12,5,3,3,15,25,5,12,0
0,12,14,5,1,15,26,2,13,1
0,13,6,27,6,15,22,2,13,0
0,13,9,1,6,15,27,4,13,0
1,19,18,14,3,15,21,2,18,1
0,11,5,31,1,15,27,2,12,0
0,14,21,24,0,15,22,3,12,0
0,14,5,11,2,15,16,2,13,0
0,11,11,8,2,15,24,3,12,0
0,10,15,20,2,15,21,2,12,0
0,10,14,15,4,15,22,3,12,1
0,13,12,7,4,15,24,3,12,1
0,13,11,28,3,15,27,4,13,0
0,13,1,30,4,15,9,5,13,0
0,13,17,20,4,15,23,2,11,1
0,14,7,3,2,15,32,1,14,0
0,12,17,27,1,15,29,2,11,0
0,13,4,10,2,15,25,5,13,0
0,12,14,1,3,15,22,1,12,0
0,14,16,18,2,15,17,1,12,0
1,17,10,19,3,15,24,1,19,1
0,12,0,1,3,15,24,1,13,0
0,12,4,1,3,15,27,1,13,0
0,13,11,7,3,15,24,3,13,1
0,13,12,10,1,15,24,2,14,0
0,13,4,19,2,15,25,3,12,0
0,11,14,25,2,15,15,5,12,1
0,12,8,6,1,15,23,2,13,0
0,11,7,17,6,15,29,3,10,0
0,14,9,25,5,15,26,3,12,0
1,21,9,16,2,15,25,1,21,1
0,10,3,11,1,15,23,4,12,0
0,12,14,23,0,15,23,3,13,0
1,16,8,12,3,15,23,5,18,1
1,19,6,10,2,15,19,3,18,1
0,9,10,11,4,15,15,2,9,0
1,18,11,4,0,15,13,1,17,0
0,13,12,12,5,15,27,4,13,0
0,12,0,13,0,15,30,3,13,0
0,8,11,29,2,15,27,5,14,0
1,18,11,13,6,15,20,1,17,1
0,11,2,22,4,15,9,2,13,0
0,13,11,1,6,15,27,4,13,0
1,10,10,3,3,15,15,2,10,0
0,10,8,1,6,15,17,4,12,0
0,13,15,11,1,15,24,5,12,0
0,14,10,21,0,15,23,4,13,1
0,12,10,13,4,15,22,4,13,1
0,12,15,8,4,15,31,1,13,1
0,14,3,23,2,15,9,3,13,1
0,12,15,3,5,15,26,4,13,0
0,11,16,31,5,15,23,3,12,0
0,12,18,1,2,15,18,5,13,0
0,13,0,8,2,15,32,1,12,1
0,13,8,26,5,15,27,4,13,0
0,13,12,26,5,15,26,5,13,0
0,13,13,27,1,15,27,4,13,0
0,13,12,2,5,15,22,2,13,0
0,10,7,14,3,15,10,3,13,0
0,13,13,27,2,15,25,1,13,1
0,11,10,24,5,15,23,4,12,0
0,13,4,16,4,15,27,4,12,0
0,10,13,6,2,15,17,2,12,0
0,12,10,22,0,15,29,4,12,1
0,13,12,1,4,15,22,4,13,0
0,10,14,28,2,15,28,2,13,0
0,13,6,6,6,15,22,2,13,0
0,12,6,4,3,15,27,1,12,0
1,18,12,13,4,15,29,1,17,1
0,13,11,28,3,15,27,4,13,0
0,13,23,4,2,15,22,2,13,0
0,12,15,15,1,15,20,1,13,1
0,10,19,15,2,15,24,1,13,1
0,13,14,28,2,15,32,3,13,0
0,12,20,31,2,15,24,2,13,0
0,12,20,16,2,15,24,3,12,0
0,13,3,10,5,15,13,4,13,0
0,10,17,31,6,15,16,2,12,0
0,13,14,31,2,15,25,4,11,0
0,16,8,1,1,15,20,4,13,0
0,14,10,20,5,15,32,1,14,0
0,15,11,15,1,15,32,4,15,0
1,21,18,8,1,15,25,3,18,0
0,13,7,22,3,15,26,2,14,0
0,13,3,14,4,15,26,3,12,0
0,13,19,3,1,15,24,5,13,0
0,12,16,12,1,15,24,4,13,0
0,13,1,2,3,15,25,2,11,0
0,12,19,31,3,15,30,3,13,0
0,14,10,1,3,15,25,5,13,1
0,12,17,21,5,15,23,4,13,1
1,10,0,15,0,15,22,2,10,0
0,12,14,11,2,15,27,4,13,1
0,13,1,27,6,15,27,4,13,0
0,14,15,18,2,15,30,5,12,1
0,14,17,14,3,15,31,2,13,1
1,20,12,21,4,15,26,2,18,1
0,14,16,1,2,15,27,3,13,0
0,13,6,2,0,15,27,4,13,0
0,13,17,17,2,15,29,3,12,0
0,13,13,29,4,15,16,2,13,0
0,15,5,17,1,15,28,3,12,0
1,10,20,2,1,15,22,2,10,0
0,11,14,1,6,15,30,3,13,0
0,14,12,31,2,15,19,4,12,1
0,13,12,22,6,15,22,2,13,0
0,12,11,20,3,15,27,2,12,1
0,10,18,20,5,15,26,3,13,1
0,13,16,25,3,15,22,2,13,0
0,13,3,27,3,15,13,5,14,0
0,15,15,9,2,15,32,4,15,0
0,13,8,27,0,15,27,2,14,1
0,13,21,4,0,15,25,5,13,0
0,12,0,21,2,15,26,2,13,0
0,13,12,5,6,15,12,4,13,1
0,13,6,13,5,15,22,2,13,0
0,9,12,14,2,15,24,1,12,0
0,12,5,7,2,15,21,4,11,0
0,13,11,3,3,15,15,2,13,0
1,20,17,22,3,15,29,2,20,1
0,13,12,13,4,15,13,2,12,0
0,13,11,17,3,15,27,4,13,0
0,13,8,21,1,15,26,1,12,1
0,14,7,21,0,15,26,3,12,1
1,16,19,18,4,15,27,5,20,1
0,11,11,25,2,15,10,2,12,0
0,11,5,15,3,15,30,1,12,1
0,15,21,3,0,15,29,4,13,0
1,20,2,21,4,15,31,1,17,1
0,12,11,15,1,15,21,2,12,0
0,13,8,8,6,15,27,4,13,0
0,13,10,23,2,15,27,4,13,0
1,18,2,1,0,15,29,3,20,1
0,11,11,1,5,15,25,5,12,1
0,13,0,31,6,15,22,2,13,0
0,13,12,16,2,15,30,2,12,1
0,12,11,31,3,15,27,4,12,1
1,18,8,11,6,15,23,5,20,1
0,13,22,16,2,15,27,4,13,0
0,13,17,8,1,15,15,2,13,0
0,13,13,1,5,15,30,3,11,0
0,15,7,14,2,15,30,1,13,0
0,12,13,22,2,15,32,3,11,0
0,14,17,29,5,15,18,2,11,0
0,14,5,20,0,15,30,2,13,0
0,13,23,4,2,15,22,2,13,0
0,13,18,8,2,15,32,3,12,1
0,13,11,31,6,15,15,2,13,0
0,12,13,11,5,15,28,4,12,0
0,14,13,19,2,15,32,2,14,0
0,14,19,15,4,15,27,3,12,0
0,13,0,31,6,15,22,2,13,0
0,13,22,29,6,15,22,2,13,0
0,13,23,10,1,15,27,4,13,0
1,20,20,29,4,15,22,3,21,0
1,16,11,4,3,15,32,4,17,1
0,13,23,20,3,15,25,3,13,0
1,21,18,5,1,15,16,2,19,1
0,10,16,10,3,15,32,3,13,0
0,13,10,9,5,15,14,1,12,0
0,13,15,9,2,15,15,2,13,0
0,13,8,14,0,15,25,3,12,0
0,15,12,26,6,15,21,5,13,0
0,11,9,6,1,15,27,2,12,0
0,12,16,14,3,15,23,3,13,0
0,11,19,12,0,15,23,4,12,0
0,14,16,5,5,15,19,4,13,0
1,20,12,21,0,15,21,4,20,1
0,11,2,26,3,15,26,4,11,1
0,12,14,11,3,15,28,3,12,0
0,15,13,31,6,15,21,2,11,1
0,13,8,9,0,15,22,4,14,1
0,12,13,9,5,15,23,2,12,1
0,14,13,31,2,15,21,2,12,0
0,13,8,24,3,15,26,5,13,0
0,12,16,19,3,15,19,3,12,0
1,10,11,9,1,15,22,2,10,0
0,11,16,10,1,15,24,2,12,0
1,18,17,7,4,15,28,1,20,1
0,9,8,14,3,15,22,2,9,0
0,14,16,1,1,15,22,3,12,0
0,12,11,18,4,15,22,3,13,0
0,13,18,18,4,15,27,4,13,0
0,12,0,14,2,15,20,5,11,0
0,14,8,10,0,15,18,1,13,0
0,12,22,16,0,15,22,4,12,0
0,13,11,14,5,15,23,4,13,0
0,12,23,30,2,15,20,2,13,0
1,22,12,3,4,15,26,2,17,1
0,13,18,31,5,15,27,4,13,0
0,13,2,2,2,15,19,1,13,1
0,14,19,30,2,15,32,1,14,0
0,13,12,13,4,15,9,2,13,0
0,12,14,17,4,15,28,4,13,1
0,12,18,12,3,15,19,1,13,0
0,12,11,7,5,15,17,1,12,0
1,18,21,16,6,15,23,3,20,1
0,11,22,6,0,15,21,4,13,1
0,13,7,11,0,15,25,5,13,0
0,15,15,10,3,15,20,1,13,1
0,14,14,29,1,15,32,1,14,0
0,13,22,3,3,15,27,4,13,0
0,14,19,19,4,15,32,3,13,0
0,14,11,1,5,15,22,3,12,0
0,14,8,11,2,15,21,3,13,0
0,14,10,31,2,15,23,2,12,0
0,8,8,2,3,15,27,4,11,0
0,13,16,8,3,15,15,2,13,0
0,11,23,3,4,15,26,2,11,0
0,13,13,16,4,15,22,2,13,0
1,17,1,1,2,15,26,3,20,1
0,15,19,22,4,15,17,2,13,1
0,13,15,17,0,15,31,1,13,0
1,17,10,6,1,15,24,2,18,1
0,13,9,20,6,15,27,4,13,0
0,13,16,11,4,15,15,2,13,0
1,18,19,8,4,15,31,3,17,0
0,14,10,22,0,15,32,1,14,0
0,13,7,1,0,15,27,5,12,1
0,12,11,12,4,15,19,2,12,1
0,13,8,23,2,15,19,3,13,0
0,13,10,6,4,15,28,1,11,1
0,13,15,2,4,15,20,1,13,0
0,14,8,30,1,15,31,1,14,0
0,14,12,13,5,15,24,5,13,0
0,14,11,21,0,15,32,2,13,0
0,14,21,29,4,15,31,1,14,0
0,13,10,23,1,15,15,2,13,0
1,19,3,14,0,15,28,2,18,1
0,12,17,7,4,15,29,4,12,1
0,12,6,5,1,15,24,4,12,0
0,13,10,21,2,15,32,2,12,0
0,14,9,4,1,15,32,1,14,0
0,12,11,9,4,15,32,5,12,1
